id	family	row	field	japanese	full_english	display	glossary_references	wording_status	notes
companion.dialogue.161.05	dialogue	161	5	$m0「私としたことが<CR>$x戦いに　夢中で　体力がないことに<CR>$x気づいていなかったようだ。	"$m0: ""How unlike me. I was so caught up in battle, I failed to notice my strength was gone."""		enemy.div	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.161.06	dialogue	161	6	$m0「レベルなど<CR>$x私にとっては　どうでもいい。<CR>$x戦うことこそ　生きがいなのだ。	"$m0: ""Levels mean nothing to me. Fighting is what I live for."""		enemy.div	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.161.07	dialogue	161	7	$m0「いいぞ。<CR>$xレベルが上がれば　強くなる。<CR>$xおのずと　敵もな。	"$m0: ""Good. As my level rises, I grow stronger. And naturally, so do my foes."""		enemy.div	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.162.00	dialogue	162	0	$m0「わが　剣技。<CR>$xたえられる者が　おるかのう。	"$m0: ""Can anyone withstand my swordplay, I wonder?"""		enemy.terracotta_warrior	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.162.01	dialogue	162	1	$m0「土くれの身体とて<CR>$x肉のある者に　ひけはとらぬよ。	"$m0: ""Though my body is clay, I am no less than those of flesh."""		enemy.terracotta_warrior	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.162.02	dialogue	162	2	$m0「わが　剣技を見て<CR>$xなお　向かってくる者がいる。<CR>$xおろかなことよ……。	"$m0: ""Some still attack after seeing my swordplay. How foolish..."""		enemy.terracotta_warrior	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.162.03	dialogue	162	3	$m0「わが　剣技。<CR>$xチカラが　みなぎってこそ<CR>$xさえわたるのじゃが……。	"$m0: ""My swordplay shines brightest when I am brimming with strength, but..."""		enemy.terracotta_warrior	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.162.04	dialogue	162	4	$m0「おお……。<CR>$x身体が……わが身が……。	"$m0: ""Oh... My body... This body of mine..."""		enemy.terracotta_warrior	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.162.05	dialogue	162	5	$m0「おお……<CR>$xこの身が　ほろびようとも<CR>$x剣は　死なぬぞ……。	"$m0: ""Oh... Though this body perish, my sword shall not die..."""		enemy.terracotta_warrior	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.162.06	dialogue	162	6	$m0「れべるが<CR>$x上がったようじゃ。<CR>$xれべるとは　なんぞや？	"$m0: ""It seems my level has risen. What is a level?"""		enemy.terracotta_warrior	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.162.07	dialogue	162	7	$m0「れべるあっぷか。<CR>$xうむ　チカラが　みなぎる<CR>$x感じが　心地よいぞ。	"$m0: ""Level up, eh? Hmm. This feeling of strength welling up is pleasant."""		enemy.terracotta_warrior	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.163.00	dialogue	163	0	$m0「オレの技は<CR>$xお前にとって　大いなる<CR>$xチカラと　なるだろう。	"$m0: ""My skills will be a great source of strength to you."""		enemy.ceramic_sergeant	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.163.01	dialogue	163	1	$m0「さあ　オレに<CR>$xついてくるがいい。<CR>$xお前の進む道を　切り開こう。	"$m0: ""Come, follow me. I shall cut a path for you."""		enemy.ceramic_sergeant	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.163.02	dialogue	163	2	$m0「オレのジャマを<CR>$xするというのなら　もはや<CR>$xようしゃは　できぬ。	"$m0: ""If they insist on standing in my way, I can show no further mercy."""		enemy.ceramic_sergeant	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.163.03	dialogue	163	3	$m0「体力を<CR>$x半分　うばわれたか。<CR>$xクチおしい……。	"$m0: ""Half my HP has been taken. How bitter..."""		enemy.ceramic_sergeant,hp	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.163.04	dialogue	163	4	$m0「すまぬ。<CR>$xオレは　ここまでのようだ。<CR>$xあとは　まかせたぞ……。	"$m0: ""Forgive me. This seems to be my limit. The rest is up to you..."""		enemy.ceramic_sergeant	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.163.05	dialogue	163	5	$m0「もはや　ここまで。<CR>$xオレの体力は　もう　もたないが<CR>$xそのときまでは　戦おうぞ。	"$m0: ""This is as far as I go. My strength won't last, but I shall fight until it fails."""		enemy.ceramic_sergeant	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.163.06	dialogue	163	6	$m0「レベルアップだ。<CR>$xこのチカラ　お前のために。	"$m0: ""Level up. This strength is for you."""		enemy.ceramic_sergeant	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.163.07	dialogue	163	7	$m0「おお。<CR>$xレベルが　上がっていたのか。<CR>$xこれは　ありがたい。	"$m0: ""Oh! So my level had risen. Much appreciated."""		enemy.ceramic_sergeant	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.164.00	dialogue	164	0	$m0「ウハハハ。<CR>$xこのハガネの身体に<CR>$xキズつけるなど　ふかのう！	"$m0: ""Wahahaha! It is impossible to wound this steel body!"""		enemy.metal_heavy	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.164.01	dialogue	164	1	$m0「オレの相手は<CR>$xだれだ……オマエか？	"$m0: ""Who is my opponent...? You?"""		enemy.metal_heavy	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.164.02	dialogue	164	2	$m0「むう　このオレの<CR>$xハガネの身体に　いかにして<CR>$xキズをつけたと言うのだ！	"$m0: ""Hmm! How did they wound this steel body of mine!?"""		enemy.metal_heavy	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.164.03	dialogue	164	3	$m0「体力は　半分だ。<CR>$xこのハガネの身体を　もってすれば<CR>$xよゆうで　戦いぬけるぞ。	"$m0: ""Half my HP remains. With this steel body, I can easily fight on."""		enemy.metal_heavy,hp	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.164.04	dialogue	164	4	$m0「なんと！<CR>$xこのハガネの身体が　もう<CR>$xもたぬとは　いったい……。	"$m0: ""What!? This steel body can endure no more? How...?"""		enemy.metal_heavy	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.164.05	dialogue	164	5	$m0「うぬう……。<CR>$x体力が　もう残っていないだと！<CR>$xそんなバカなことが　あるかっ。	"$m0: ""Ugh... No strength left, you say!? Impossible!"""		enemy.metal_heavy	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.164.06	dialogue	164	6	$m0「レベルアップなど<CR>$xもはや　不要！	"$m0: ""I have no further need of levels!"""		enemy.metal_heavy	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.164.07	dialogue	164	7	$m0「レベルが<CR>$x上がったか……。	"$m0: ""So my level has risen..."""		enemy.metal_heavy	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.165.00	dialogue	165	0	$m0「エスタークの<CR>$x名が持つ意味を　みなに<CR>$xしらしめて　くれよう。	"$m0: ""I shall teach them all what the name Estark means."""		character.estark,enemy.ersatz_estark	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks. Estark is the name invoked inside the boast; the speaker remains the separate species Ersatz Estark.
companion.dialogue.165.01	dialogue	165	1	$m0「ワレが<CR>$xチカラをかすこと　ありがたく<CR>$x思うのだぞ！	"$m0: ""Be grateful that I lend you my strength!"""		enemy.ersatz_estark	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.165.02	dialogue	165	2	$m0「見くびって<CR>$xもらっては　こまる。<CR>$xあのていど　かゆくもないわ。	"$m0: ""Do not underestimate me. That hardly even tickled."""		enemy.ersatz_estark	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.165.03	dialogue	165	3	$m0「ワレに残った<CR>$x体力は　５分目というところか。	"$m0: ""About half my strength remains."""		enemy.ersatz_estark	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.165.04	dialogue	165	4	$m0「ぐはあっ　バカな！<CR>$xワレが　こんなところで<CR>$xくちはてるはずが　ない！	"$m0: ""Graaah! Impossible! I cannot perish in a place like this!"""		enemy.ersatz_estark	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.165.05	dialogue	165	5	$m0「ワレの体力は……<CR>$xなんと　底をつきかけておる！<CR>$xなぜだ！	"$m0: ""My strength... It is nearly exhausted! Why!?"""		enemy.ersatz_estark	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.165.06	dialogue	165	6	$m0「ぐはははは。<CR>$xレベルアップしてやったぞ。<CR>$xワレは　もう負けることはない！	"$m0: ""Gwahahaha! I have levelled up! I shall never lose again!"""		enemy.ersatz_estark	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.165.07	dialogue	165	7	$m0「ふむ……。<CR>$xレベルが　上がったようだ。<CR>$xまたひとつ　野望に近づいたな。	"$m0: ""Hmm... My level has risen. Another step closer to my ambition."""		enemy.ersatz_estark	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.166.00	dialogue	166	0	$m0「うぉんうぉんうぉん。	"$m0: ""Whirr, whirr, whirr."""		enemy.slaughtomaton	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks. Percentage values are the Japanese character lines, not a claim that the HP selector uses these exact percentages.
companion.dialogue.166.01	dialogue	166	1	$m0「カクニン。<CR>$xスベテノ　たーげっとを<CR>$xハイジョ　イタシマス。	"$m0: ""Confirmed. Eliminating all targets."""		enemy.slaughtomaton	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks. Percentage values are the Japanese character lines, not a claim that the HP selector uses these exact percentages.
companion.dialogue.166.02	dialogue	166	2	$m0「メイレイ<CR>$xジッコウチュウ。<CR>$xだめーじ　モンダイナシ。	"$m0: ""Executing orders. Damage within acceptable limits."""		enemy.slaughtomaton	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks. Percentage values are the Japanese character lines, not a claim that the HP selector uses these exact percentages.
companion.dialogue.166.03	dialogue	166	3	$m0「だめーじ。<CR>$x５０ぱーせんと。<CR>$xメイレイ　カイジョハ　フノウ。	"$m0: ""Damage: 50 percent. Unable to cancel orders."""		enemy.slaughtomaton	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks. Percentage values are the Japanese character lines, not a claim that the HP selector uses these exact percentages.
companion.dialogue.166.04	dialogue	166	4	$m0「ケイコク。<CR>$xシュウリ　ヒツヨウ。<CR>$xシュウリ　ヒツヨウ。	"$m0: ""Warning. Repairs required. Repairs required."""		enemy.slaughtomaton	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks. Percentage values are the Japanese character lines, not a claim that the HP selector uses these exact percentages.
companion.dialogue.166.05	dialogue	166	5	$m0「だめーじ。<CR>$x９９ぱーせんと。<CR>$xメイレイ　カイジョハ　フノウ。	"$m0: ""Damage: 99 percent. Unable to cancel orders."""		enemy.slaughtomaton	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks. Percentage values are the Japanese character lines, not a claim that the HP selector uses these exact percentages.
companion.dialogue.166.06	dialogue	166	6	$m0「れべるあっぷ。<CR>$xしすてむ　セイジョウ。<CR>$xメイレイヲ　ゾッコウ。	"$m0: ""Level up. Systems normal. Continuing orders."""		enemy.slaughtomaton	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks. Percentage values are the Japanese character lines, not a claim that the HP selector uses these exact percentages.
companion.dialogue.166.07	dialogue	166	7	$m0「れべる　あっぷ。<CR>$xしすてむニ　イジョウナシ。	"$m0: ""Level increased. No system abnormalities."""		enemy.slaughtomaton	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks. Percentage values are the Japanese character lines, not a claim that the HP selector uses these exact percentages.
companion.dialogue.167.00	dialogue	167	0	$m0「ねえねえ。<CR>$xヤバくなったら　オイラ<CR>$xカラに　閉じこもってもいい？	"$m0: ""Hey! If things get bad, can I shut myself inside my shell?"""		enemy_deathcargot	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.167.01	dialogue	167	1	$m0「このカラに<CR>$xこもってれば　多少の<CR>$xこうげきは　へっちゃらなんだ。	"$m0: ""Inside this shell, a few attacks don't bother me."""		enemy_deathcargot	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.167.02	dialogue	167	2	$m0「けっこう<CR>$xやられちゃったな。<CR>$x呪文は　ニガテなんだよね。	"$m0: ""I've taken quite a beating. I'm no good against spells."""		enemy_deathcargot	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.167.03	dialogue	167	3	$m0「ええーっと。<CR>$x体力は　まだ半分はあるから<CR>$xもう少し　戦ってみるね。	"$m0: ""Um... I've still got half my HP, so I'll try fighting a little longer."""		enemy_deathcargot,hp	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.167.04	dialogue	167	4	$m0「ヤバいよ！<CR>$xここから先は　ずーっと<CR>$xカラに　かくれてようかな。	"$m0: ""This is bad! Maybe I'll just stay in my shell from now on."""		enemy_deathcargot	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.167.05	dialogue	167	5	$m0「ああ　体力が<CR>$xすっかり　なくなっちゃってる。<CR>$xカラに　こもって　やりすごそう。	"$m0: ""Oh, all my strength's gone. I'll hide in my shell and wait it out."""		enemy_deathcargot	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.167.06	dialogue	167	6	$m0「わはっ。<CR>$xレベルアップしたよ。	"$m0: ""Waha! I've levelled up!"""		enemy_deathcargot	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.167.07	dialogue	167	7	$m0「あー　よかった。<CR>$xオイラ　レベルが上がらないのかと<CR>$x思ってたよ。	"$m0: ""Oh, thank goodness. I was starting to think my level would never go up."""		enemy_deathcargot	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.168.00	dialogue	168	0	$m0「オレに　あんまり<CR>$xこうげきを　まかすなよ。<CR>$x守りのほうが　とくいなんだ。	"$m0: ""Don't leave too much of the attacking to me. I'm better at defending."""		enemy_disastropod	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.168.01	dialogue	168	1	$m0「アンタ　まさか<CR>$xオレを　タテにしようって<CR>$xいうんじゃ　ないだろうな？	"$m0: ""You're not planning to use me as a shield, are you?"""		enemy_disastropod	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.168.02	dialogue	168	2	$m0「オレが　敵を<CR>$xひきつけてる間に　アンタが<CR>$xがんばってくれ！	"$m0: ""I'll draw the enemy's attention. You do your best while they're busy with me!"""		enemy_disastropod	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.168.03	dialogue	168	3	$m0「体力は　半分か。<CR>$xカラが　もってくれれば<CR>$xいいんだが……。	"$m0: ""Half my HP left. I hope my shell holds out..."""		enemy_disastropod,hp	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.168.04	dialogue	168	4	$m0「いくら　オレでも<CR>$xもう　もたねえぞ！<CR>$xカラが　こわれちまうっ。	"$m0: ""Even I can't take much more! My shell's going to break!"""		enemy_disastropod	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.168.05	dialogue	168	5	$m0「ダメだ！<CR>$xもう体力が　残ってねえ。<CR>$xカラも　もちそうもねえぞっ。	"$m0: ""It's no use! No strength left. My shell won't hold out either!"""		enemy_disastropod	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.168.06	dialogue	168	6	$m0「ふう……。<CR>$xなんとか　生きてるうちに<CR>$xレベルアップできたか。	"$m0: ""Phew... Somehow I managed to level up while I was still alive."""		enemy_disastropod	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.168.07	dialogue	168	7	$m0「せっかく　レベルが<CR>$x上がったんだから　もう少し<CR>$xがんばってみるか。	"$m0: ""Since I've gone to the trouble of gaining a level, I'll try a little harder."""		enemy_disastropod	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.169.00	dialogue	169	0	$m0「うふふふ。<CR>$x私は　ガードのかたい女なのよ。	"$m0: ""Hee hee. I'm a woman who keeps her guard up."""		enemy_perilwinkle	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.169.01	dialogue	169	1	$m0「あなたのために<CR>$x私が　タテになってあげる。<CR>$xそれくらいしか　できないし。	"$m0: ""I'll be your shield. It's about all I can do."""		enemy_perilwinkle	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.169.02	dialogue	169	2	$m0「私は　平気よ。<CR>$xあなたのためなら<CR>$xこれぐらい　たえてみせるわ。	"$m0: ""I'm fine. For your sake, I can endure this much."""		enemy_perilwinkle	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.169.03	dialogue	169	3	$m0「そうね。<CR>$x今の私の体力は　半分ってとこ。	"$m0: ""Let's see. About half my HP remains."""		enemy_perilwinkle,hp	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.169.04	dialogue	169	4	$m0「ごめんなさい。<CR>$x私　あなたのことを<CR>$x守りきれないかも……。	"$m0: ""I'm sorry. I may not be able to keep you safe..."""		enemy_perilwinkle	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
