id	family	row	field	japanese	full_english	display	glossary_references	wording_status	notes
ally.dialogue.039.1	dialogue	39	1	$m0「生きているヤツが<CR>$xうらやましくて　しかたない。<CR>$xオレの仲間に　してやるんだ。	"$m0: ""I'm so jealous of the living. I'll make them just like me."""		enemy.corpse_corporal	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.039.2	dialogue	39	2	$m0「ふっ　いくら<CR>$x殴られたって　痛くないぞ。	"$m0: ""Heh. Hit me all you want. I can't feel a thing."""		enemy.corpse_corporal	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.039.3	dialogue	39	3	$m0「どうやら　オレの<CR>$x体力が　半分しかないようだ。<CR>$x死んでるんで　よくわからん。	"$m0: ""Apparently I've only got half my HP left. Hard to tell when you're dead."""		enemy.corpse_corporal,hp	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.039.4	dialogue	39	4	$m0「さすがに<CR>$xそろそろ　ヤバくなってきたか。	"$m0: ""I suppose things are getting a little dangerous now."""		enemy.corpse_corporal	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.039.5	dialogue	39	5	$m0「残りの体力が<CR>$xほとんどない気がする。<CR>$xたぶん　だけどな……。	"$m0: ""I feel like I've hardly any strength left. Probably, anyway..."""		enemy.corpse_corporal	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.039.6	dialogue	39	6	$m0「いまさら　レベルが<CR>$x上がったって　言われてもなあ。<CR>$xま　いいか。	"$m0: ""A level up? Bit late for that, isn't it? Oh, well."""		enemy.corpse_corporal	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.039.7	dialogue	39	7	$m0「レベルが　もっと<CR>$x上がったら　生き返ったり……<CR>$xしないよな　はあ……。	"$m0: ""If I gained enough levels, could I come back to life...? No. Thought not. Sigh..."""		enemy.corpse_corporal	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.040.0	dialogue	40	0	$m0「肉……。<CR>$x新鮮な肉を　食わせろ……。	"$m0: ""Meat... Give me fresh meat..."""		enemy.ghoul	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.040.1	dialogue	40	1	$m0「じー。<CR>$xお前を食べちゃ　ダメなのか？	"$m0: ""Staaare... Am I not allowed to eat you?"""		enemy.ghoul	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.040.2	dialogue	40	2	$m0「肉が　足りない。<CR>$xもっと　肉をくれ……。	"$m0: ""Not enough meat. Give me more meat..."""		enemy.ghoul	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.040.3	dialogue	40	3	$m0「おれの体力が<CR>$x半分に　なっちまった……。<CR>$x肉くれ。	"$m0: ""My HP's down to half... Give me meat."""		enemy.ghoul,hp	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.040.4	dialogue	40	4	$m0「に……く……。	"$m0: ""M...eat..."""		enemy.ghoul	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.040.5	dialogue	40	5	$m0「おれの体力が<CR>$xもう　なくなっちまう。<CR>$xもっと　肉を食いたい……。	"$m0: ""I'm nearly out of strength. I want to eat more meat..."""		enemy.ghoul	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.040.6	dialogue	40	6	$m0「レベルが上がった。<CR>$xお祝いに　肉食わせろ。	"$m0: ""My level went up. Give me meat to celebrate."""		enemy.ghoul	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.040.7	dialogue	40	7	$m0「肉をたくさん食って<CR>$xレベルアップ　したぞ。<CR>$xもっとだ　もっと肉を……。	"$m0: ""All that meat made my level go up. More... More meat..."""		enemy.ghoul	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.041.0	dialogue	41	0	$m0「どっくんどっくん。<CR>$xオレの身体は　毒まみれ～。<CR>$xはあ～　どっくんどっくん。	"$m0: ""Toxic, toxic! My body's full of poison! Ahh... Toxic, toxic!"""		enemy.toxic_zombie	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.041.1	dialogue	41	1	$m0「オレは　どくどくっ。<CR>$xどくどくゾンビ　だぞ～い。	"$m0: ""I'm toxic! A Toxic zombie, that's me!"""		enemy.toxic_zombie	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.041.2	dialogue	41	2	$m0「いたい……。<CR>$xなんだか　身体中が。<CR>$x焼けるように　いたい……。	"$m0: ""It hurts... All over my body. It burns..."""		enemy.toxic_zombie	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.041.3	dialogue	41	3	$m0「毒がまわってて<CR>$xよくわからないけど　オレの体力<CR>$xもう半分くらいしか　ない？	"$m0: ""I'm too full of poison to tell, but is my HP down to about half?"""		enemy.toxic_zombie,hp	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.041.4	dialogue	41	4	$m0「むむ……。<CR>$xこのままでは　自分の毒で<CR>$x死んでしまいそうだ……。	"$m0: ""Hmm... At this rate, I might die of my own poison..."""		enemy.toxic_zombie	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.041.5	dialogue	41	5	$m0「うう……。<CR>$xオレの体力が　ひとかけらも<CR>$x残ってないようだ……。	"$m0: ""Ugh... I don't think I've got a scrap of strength left..."""		enemy.toxic_zombie	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.041.6	dialogue	41	6	$m0「レベルアップ<CR>$xレベルアップ　やほほ～。	"$m0: ""Level up! Level up! Yahoo!"""		enemy.toxic_zombie	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.041.7	dialogue	41	7	$m0「レベルが上がったんで<CR>$xさらに　どくどくしてきた！	"$m0: ""My level went up, and I'm even more toxic now!"""		enemy.toxic_zombie	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.042.0	dialogue	42	0	$m0「グオォォーン。<CR>$xグルグルグル……。	"$m0: ""GROOOAR! Grrrrr..."""		enemy.green_dragon	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.042.1	dialogue	42	1	$m0「ドラゴン　強い。<CR>$x敵　戦う　倒す。	"$m0: ""Dragon strong. Fight enemy. Beat enemy."""		enemy.green_dragon	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.042.2	dialogue	42	2	$m0「グオウ……。<CR>$xグゴォン……。	"$m0: ""Groar... Grrroan..."""		enemy.green_dragon	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.042.3	dialogue	42	3	$m0「グルルル……。<CR>$x体力　減ってる。	"$m0: ""Grrrr... HP gone down."""		enemy.green_dragon,hp	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.042.4	dialogue	42	4	$m0「グゥ……。	"$m0: ""Grrh..."""		enemy.green_dragon	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.042.5	dialogue	42	5	$m0「グ……。<CR>$x体力　ない　死ぬ。	"$m0: ""Grr... No strength. Die."""		enemy.green_dragon	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.042.6	dialogue	42	6	$m0「ギャース！<CR>$xドッギャース！！	"$m0: ""GRAAAH! GRAAAOOOAR!"""		enemy.green_dragon	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.042.7	dialogue	42	7	$m0「ギャオゥ！<CR>$xレベル　アップ。	"$m0: ""Graow! Level up."""		enemy.green_dragon	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.043.0	dialogue	43	0	$m0「ガウルルルル……。<CR>$xキシャーーー！！	"$m0: ""Grrrrrr... HISSSSS!"""		enemy.blue_dragon	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.043.1	dialogue	43	1	$m0「我に　まかせておけ。<CR>$xすべてを　消し炭にしてくれよう。	"$m0: ""Leave it to me. I shall reduce everything to ashes."""		enemy.blue_dragon	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.043.2	dialogue	43	2	$m0「ガル……。<CR>$xガウルルルン。	"$m0: ""Grr... Grrrrrrowl."""		enemy.blue_dragon	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.043.3	dialogue	43	3	$m0「我の体力を<CR>$x半分まで　減らすとは<CR>$xなかなか　やってくれるわ！	"$m0: ""To bring my HP down to half... A worthy effort!"""		enemy.blue_dragon,hp	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.043.4	dialogue	43	4	$m0「ルルゥ……。	"$m0: ""Grrrhh..."""		enemy.blue_dragon	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.043.5	dialogue	43	5	$m0「ぬう　体力が……。<CR>$xドラゴン族の　ほこりにかけて<CR>$xこのまま　倒れはせんぞ……。	"$m0: ""Ugh, my strength... By the pride of all dragons, I shall not fall here!"""		enemy.blue_dragon	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.043.6	dialogue	43	6	$m0「キシャーーー！！<CR>$xキシャー　キシャーー！！	"$m0: ""HISSSSS! HISSS! HISSSSS!"""		enemy.blue_dragon	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.043.7	dialogue	43	7	$m0「キシャアッ！<CR>$x見よ　レベルアップした　我を！	"$m0: ""HISSS! Behold me, newly levelled up!"""		enemy.blue_dragon	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.044.0	dialogue	44	0	$m0「ドラゴンの中の<CR>$xドラゴンたる　この私に<CR>$xすべて　まかせておきたまえ。	"$m0: ""Leave everything to me, the dragon above all dragons."""		enemy.dread_dragon	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.044.1	dialogue	44	1	$m0「私の炎からは<CR>$xなんぴとたりとも　逃れることなど<CR>$xできはしない……。	"$m0: ""No one can escape my flames..."""		enemy.dread_dragon	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.044.2	dialogue	44	2	$m0「フッ　なかなか<CR>$xてごわい相手が　いるようだ。<CR>$xしかし　私の敵ではないな。	"$m0: ""Heh. It seems there are some worthy opponents here. But none can match me."""		enemy.dread_dragon	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.044.3	dialogue	44	3	$m0「ふむ。先ほどの戦いで<CR>$x体力が半分に　なってしまったか。<CR>$x問題ない　まだ戦える。	"$m0: ""Hmm. That last battle brought my HP down to half? No matter. I can still fight."""		enemy.dread_dragon,hp	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.044.4	dialogue	44	4	$m0「……この私が<CR>$x油断したと言うのか？<CR>$xこれほどのキズを　負うとは。	"$m0: ""...Did I let my guard down? How could I have suffered wounds like these?"""		enemy.dread_dragon	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.044.5	dialogue	44	5	$m0「私としたことが！<CR>$xここまで　体力が減っていることに<CR>$x気づかなかったとは！！	"$m0: ""How could I fail to notice that my HP had dropped this low!?"""		enemy.dread_dragon,hp	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.044.6	dialogue	44	6	$m0「レベルアップか。<CR>$x私には必要ない。<CR>$xすでに　じゅうぶんに強いからな。	"$m0: ""A level up? I have no need of it. I'm already quite strong enough."""		enemy.dread_dragon	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.044.7	dialogue	44	7	$m0「いかん……。<CR>$xレベルが上がって　さらに<CR>$x強くなってしまったようだ……。	"$m0: ""Oh dear... It seems levelling up has made me even stronger..."""		enemy.dread_dragon	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.045.0	dialogue	45	0	$m0「へへへ……。<CR>$xオレはなあ　剣さえ振るえれば<CR>$xあとは　どうでもいいんだよ！	"$m0: ""Heh heh... As long as I can swing my sword, nothing else matters!"""		enemy.skeleton_swordsman	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.045.1	dialogue	45	1	$m0「……おっと。<CR>$xあぶねえ　あぶねえ。<CR>$xあんたを斬るとこだったぜ。	"$m0: ""...Whoa! That was close. I nearly sliced you up!"""		enemy.skeleton_swordsman	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.045.2	dialogue	45	2	$m0「ちっ。<CR>$x骨の身体は　もろくていけねえ。<CR>$xだが　まだ　いけそうだぜ。	"$m0: ""Tch! This bony body's too brittle. But I've still got some fight in me!"""		enemy.skeleton_swordsman	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.045.3	dialogue	45	3	$m0「ふん。<CR>$x残り体力半分ってとこか……。<CR>$xあと　どれくらい　いけるか？	"$m0: ""Hmph. About half my HP left... How much longer can I keep going?"""		enemy.skeleton_swordsman,hp	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.045.4	dialogue	45	4	$m0「やべえな。<CR>$x身体のあちこちに　ガタが<CR>$x来てるって感じだぜっ。	"$m0: ""Not good. Feels like my whole body's coming apart!"""		enemy.skeleton_swordsman	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.045.5	dialogue	45	5	$m0「くそっ。<CR>$x身体が　まともに動かねえ！<CR>$x体力の限界って　ヤツか！？	"$m0: ""Blast! My body won't move properly! Is this my limit!?"""		enemy.skeleton_swordsman	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.045.6	dialogue	45	6	$m0「いいねえ。<CR>$xレベルアップって　ヤツは。<CR>$xもいっちょ　いくか！	"$m0: ""I like this levelling-up business! How about another!?"""		enemy.skeleton_swordsman	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.045.7	dialogue	45	7	$m0「へへ　やっと<CR>$xレベルアップかよ。<CR>$xもっと　サクサクいきたいねえ。	"$m0: ""Heh! Finally, a level up. I'd like to cut through them a bit faster!"""		enemy.skeleton_swordsman	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.046.0	dialogue	46	0	$m0「剣に生き　剣に死す。<CR>$xそして　死してなお　剣を振るう。<CR>$x……それが　わが運命よ。	"$m0: ""Live by the sword. Die by the sword. Wield it even in death... Such is my fate."""		enemy.skeleton_soldier	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.046.1	dialogue	46	1	$m0「わが剣は　必殺の剣。<CR>$x受けられるものなら　受けてみよ。	"$m0: ""My sword brings certain death. Parry it if you dare."""		enemy.skeleton_soldier	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.046.2	dialogue	46	2	$m0「骨となった<CR>$xこの身体……いたみは　感じぬ。	"$m0: ""This body of bones... It feels no pain."""		enemy.skeleton_soldier	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.046.3	dialogue	46	3	$m0「わが体力<CR>$x半分になりとても　この剣は<CR>$x止まらぬ……。	"$m0: ""Even with my HP halved, this sword shall not stop..."""		enemy.skeleton_soldier,hp	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.046.4	dialogue	46	4	$m0「おお……。<CR>$xわが剣が　ついに折れる時が<CR>$x来たと言うのか……。	"$m0: ""Oh... Has the hour come at last for my sword to break...?"""		enemy.skeleton_soldier	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.046.5	dialogue	46	5	$m0「すでに死した身。<CR>$xわが身　くずれようとも<CR>$xわれは　おそれはせぬ。	"$m0: ""I am already dead. Even if my body crumbles, I shall know no fear."""		enemy.skeleton_soldier	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.046.6	dialogue	46	6	$m0「レベルアップか。<CR>$xわが剣のかがやきが　増した。<CR>$xそうは思わんか？	"$m0: ""A level up? My sword shines more brightly now. Wouldn't you agree?"""		enemy.skeleton_soldier	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.046.7	dialogue	46	7	$m0「レベルが上がるたび<CR>$xこの剣の切れ味は　増していく。<CR>$x次のエモノは　どこだ？	"$m0: ""Each level makes my blade sharper. Where is my next prey?"""		enemy.skeleton_soldier	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.047.0	dialogue	47	0	$m0「私は影。<CR>$x人知れず　闇にまぎれ<CR>$x敵を　うつのだ。	"$m0: ""I am a shadow. Unseen, I blend into the darkness and strike my foes."""		enemy.dark_skeleton	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.047.1	dialogue	47	1	$m0「影に触れることは<CR>$x何者にも　できはしないのだ。	"$m0: ""No one can touch a shadow."""		enemy.dark_skeleton	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.047.2	dialogue	47	2	$m0「私は影。<CR>$x多少のケガなど　関係ない。	"$m0: ""I am a shadow. A few wounds mean nothing."""		enemy.dark_skeleton	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.047.3	dialogue	47	3	$m0「ぬ……。<CR>$x体力を　すでに半分<CR>$xうばわれていたとは……。	"$m0: ""Ugh... To think half my HP had already been stolen away..."""		enemy.dark_skeleton,hp	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.047.4	dialogue	47	4	$m0「影である<CR>$xこの私が　これほどの<CR>$xケガを　負ってしまうとは……。	"$m0: ""How could I, a shadow, suffer such wounds...?"""		enemy.dark_skeleton	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.047.5	dialogue	47	5	$m0「おお……。<CR>$x体力が　残り少ない。<CR>$xこのままでは　消えてしまう。	"$m0: ""Oh... Little strength remains. At this rate, I shall fade away."""		enemy.dark_skeleton	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.047.6	dialogue	47	6	$m0「私は影。<CR>$xレベルが　どれほど上がろうと<CR>$x影であることに　変わりなし。	"$m0: ""I am a shadow. However many levels I gain, a shadow I remain."""		enemy.dark_skeleton	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.047.7	dialogue	47	7	$m0「ふっ……。<CR>$xレベルアップなど　うれしくもない。<CR>$x私は　影なのだからな。	"$m0: ""Heh... A level up brings me no joy. I am a shadow, after all."""		enemy.dark_skeleton	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.048.0	dialogue	48	0	$m0「オレのスピードに<CR>$xキサマは　ついてこれるのか？<CR>$xふふふ。	"$m0: ""Can you keep up with my speed? Heh heh heh."""		enemy.silvapithecus	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.048.1	dialogue	48	1	$m0「戦いは　速さがすべて。<CR>$xそう……そうなのだよ！	"$m0: ""Speed is everything in battle. Yes... That's how it is!"""		enemy.silvapithecus	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.048.2	dialogue	48	2	$m0「ほう……。<CR>$xこのオレの　スピードを<CR>$xとらえるヤツが　いるとはな！	"$m0: ""Oh...? So someone can keep up with my speed!"""		enemy.silvapithecus	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.048.3	dialogue	48	3	$m0「体力が　半分に<CR>$x減ろうとも　オレのスピードは<CR>$xにぶったりは　しないのだ！	"$m0: ""Even with my HP down to half, my speed will never falter!"""		enemy.silvapithecus,hp	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
